,Unnamed: 0,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year;
167632,12064,0.522,['Faron Young'],0.652,121907,0.431,0,30umTfxMvL3QBUxgQPaYdp,0.000709,0,0.0909,-11.456,1,Hello Walls,44,2005,0.0396,119.376,0.895,2005;
167633,12065,0.37799999999999995,['George Strait'],0.5539999999999999,183973,0.547,0,6PfNhcTuMItHBwVMaLTF9B,0.000251,5,0.0928,-6.511,1,Texas,40,2005-01-01,0.0256,150.237,0.342,2005;
167634,12066,0.841,['Ghost of Christmas Present'],0.363,162213,0.268,0,1abiHuQJw6UZyFkekr7DDY,0.0,3,0.129,-15.797,1,It Feels Like Christmas,40,2005-01-01,0.0542,170.455,0.517,2005;
167635,12067,0.961,['Fred Mollin'],0.267,216520,0.127,0,1oigWpHyzcC5grxH1rpW0f,0.838,0,0.13699999999999998,-17.499000000000002,1,Somewhere Out There - Instrumental,42,2005-01-01,0.0339,78.303,0.0722,2005;
167636,12068,0.26,['Straylight Run'],0.546,342293,0.647,0,08hPWkpbfOxuJ7d3qBLfDC,0.0004860000000000001,4,0.113,-6.524,0,Hands In the Sky (Big Shot),45,2005,0.0406,112.027,0.17800000000000002,2005;
167637,12069,3.22e-06,['Gojira'],0.174,337840,0.995,0,2s93FwuKG0ljjLdqEpU7Kb,0.0119,0,0.235,-3.263,1,To Sirius,39,2005,0.32799999999999996,168.94799999999995,0.038,2005;
167638,12070,0.00494,['Alberto Pedraza Con Su Ritmo Y Sabor'],0.657,280853,0.491,0,51KykeJrnWtNyDoNcJelcZ,0.263,5,0.125,-9.345,0,Corazón Enamorado,44,2005,0.03,90.976,0.775,2005;
167639,12071,0.121,['D12'],0.83,266107,0.8640000000000001,1,0Fi5GPyXr7c2vxdw9rJ8xF,0.0,4,0.204,-4.595,1,My Ballz - The Longest Yard Soundtrack (Explicit),39,2005-01-01,0.28600000000000003,125.01100000000001,0.711,2005;
167640,12072,0.605,['Trisha Yearwood'],0.518,311360,0.43799999999999994,0,6qdKKHh8r7N8nRYih2g7Pm,7.77e-05,10,0.19,-5.716,1,Georgia Rain,40,2005-01-01,0.0234,99.176,0.14400000000000002,2005;
167641,12073,0.455,['Three 6 Mafia'],0.733,176240,0.7759999999999999,1,4uXmPyb5Lk6ETxnMTuvL1G,0.0,11,0.483,-5.5020000000000024,1,Poppin' My Collar,40,2005-09-27,0.052000000000000005,145.143,0.8270000000000001,2005;
167642,12074,0.757,['Jason Mraz'],0.755,302347,0.45399999999999996,0,01pgHbtziFmLnaIdTbz3FK,0.0,9,0.23600000000000002,-9.609,0,Bella Luna,49,2005-07-26,0.0352,120.06,0.331,2005;
167643,12075,0.684,['Sufjan Stevens'],0.5489999999999999,377013,0.363,0,38we3lrq4NEsMQ8PaJeer4,0.0148,6,0.373,-8.519,0,The Man of Metropolis Steals Our Hearts,42,2005-07-05,0.0282,144.999,0.452,2005;
167644,12076,0.0053,['Chris Brown'],0.682,232267,0.711,0,4TfEwigZnZp7nMFUoaQbEc,0.0,1,0.135,-6.354,1,Just Fine,44,2005,0.062,91.971,0.5870000000000001,2005;
167645,12077,0.174,['K-Ci'],0.635,236107,0.7090000000000001,0,46wNa9WBMg03UjlwNfNldR,0.0,2,0.335,-6.7589999999999995,1,If You Think You're Lonely Now,38,2005-02-08,0.0465,144.50799999999995,0.73,2005;
167646,12078,0.0234,['Merle Haggard'],0.79,172920,0.523,0,6Ja76N5EcdHrZCGfsWNeGo,0.0010199999999999999,5,0.109,-7.6270000000000024,1,Swinging Doors,42,2005,0.0293,122.35799999999999,0.606,2005;
167647,12079,0.00143,['Sara Evans'],0.585,238733,0.789,0,6O2lo7245XfRbIfpL5yRLJ,0.0008699999999999999,8,0.141,-2.8339999999999996,1,A Real Fine Place to Start,39,2005-10-03,0.040999999999999995,120.95299999999999,0.20800000000000002,2005;
167648,12080,0.79,['The King Khan & BBQ Show'],0.389,225240,0.8959999999999999,0,4msYRkezQgynuZNubvVbHk,0.00436,5,0.501,-2.622,1,Love You So,40,2005,0.0599,115.14299999999999,0.653,2005;
"167649,12081,0.0577,""['The Commission', 'JAY-Z', 'The Notorious B.I.G.']"",0.59,234387,0.705,1,7Akb3VlDx7qNLyO7Yl900D,0.0,7,0.0571,-7.103,1,Whatchu Want (feat. Jay-Z & The Notorious B.I.G.),46,2005-12-09,0.37799999999999995,120.605,0.657,2005";
167650,12082,3.28e-06,['Combichrist'],0.4920000000000001,285667,0.9470000000000001,1,7wIIyXUVvcNOKTSXlNIwGg,0.7559999999999999,1,0.319,-5.97,1,this s*it will fcuk you up,45,2005-11-01,0.0433,120.036,0.212,2005;
"167651,12083,0.35,""['50 Cent', 'Tony Yayo']"",0.645,224373,0.833,1,2JPfvvwIYz49JHZhUl87YU,0.0,10,0.309,-4.263999999999999,0,My Toy Soldier,46,2005-03-03,0.303,103.523,0.7070000000000001,2005";
167652,12084,0.519,['John Legend'],0.546,200800,0.721,0,5vPVxHRFg8cUwRr8j7yqXf,0.0,2,0.47600000000000003,-8.199,1,Alright,42,2005-12-06,0.225,159.55700000000004,0.583,2005;
167653,12085,0.00099,['Godsmack'],0.636,326493,0.731,0,3eljm8lXziNgOd9WMnpTL0,0.0667,0,0.29,-9.124,1,Voodoo Too,41,2006-01-01,0.0285,129.55100000000002,0.72,2006;
167654,12086,0.11699999999999999,['Red Hot Chili Peppers'],0.374,224440,0.988,0,6gTdrud3duWIBg8r2YdjOL,1.52e-06,4,0.17300000000000001,-1.911,1,So Much I,48,2006-05-09,0.16899999999999998,149.14600000000004,0.405,2006;
"167655,12087,0.00316,""['Jenny Lewis', 'The Watson Twins']"",0.501,176960,0.7659999999999999,0,1oXVWCQEtnZ8Fhb3LVwrlA,1.3300000000000001e-05,7,0.0826,-4.5360000000000005,1,Handle With Care,40,2006-01-24,0.0311,132.736,0.7879999999999999,2006";
167656,12088,8.47e-06,['Deftones'],0.428,238040,0.932,0,7vfUhnW7qDtkFId4GJnvtA,0.574,9,0.0763,-2.7460000000000004,1,Mein,43,2006-10-25,0.0515,124.99,0.239,2006;
"167657,12089,0.273,['Beyoncé'],0.483,217787,0.59,0,6eGytG2iMzPpr2atFUV5xQ,0.0,11,0.177,-5.228,1,""Listen (From the Motion Picture """"Dreamgirls"""")"",42,2006-09-05,0.0453,122.65799999999999,0.20199999999999999,2006";
167658,12090,0.268,['Camila'],0.522,163667,0.5539999999999999,0,55TEnZhHy4rIcuJzBhnBSZ,0.0,7,0.19,-5.705,1,Sin Tu Amor,50,2006,0.064,136.799,0.239,2006;
167659,12091,0.0736,['Bebo Norman'],0.406,265613,0.44299999999999995,0,0ez5z16E2mTpqlwr9kxxoD,0.0,9,0.262,-8.991,1,I WIll Lift My Eyes,40,2006-09-19,0.0277,101.20700000000001,0.10400000000000001,2006;
167660,12092,0.0142,['Jurassic 5'],0.797,259533,0.878,0,2Mw9lHRbSkcIgSk0DZUzeY,0.777,7,0.0346,-6.617999999999999,1,Canto De Ossanha,40,2006-01-01,0.0375,100.62100000000001,0.894,2006;
167661,12093,0.00626,['The Raconteurs'],0.401,182227,0.853,0,08QMa0YdlIYRY9peDOVCLe,0.22399999999999998,4,0.33399999999999996,-5.32,0,Broken Boy Soldier,47,2006,0.0589,138.024,0.377,2006;
167662,12094,0.10400000000000001,['Mindless Self Indulgence'],0.6609999999999999,237173,0.905,0,29CfBosp9xyiPTdLDFNJKm,0.0,10,0.376,-5.4639999999999995,0,Big Poppa,39,2006-09-12,0.17,185.959,0.738,2006;
167663,12095,0.782,['Hector Rey'],0.8109999999999999,277907,0.5770000000000001,0,2WLNCSzgMtdXyHcdPNK8UQ,0.0053100000000000005,5,0.223,-9.357000000000001,0,Te Propongo,52,2006-04-05,0.0364,94.03399999999999,0.865,2006;
"167664,12096,0.00807,""['Ray Cash', 'Scarface']"",0.706,241133,0.818,1,6tIhOVueWi0AqBI2Ds2qpF,2.380000000000001e-05,1,0.0454,-6.1320000000000014,1,Bumpin' My Music (feat. Scarface),40,2006-06-27,0.29600000000000004,178.202,0.5,2006";
167665,12097,0.9520000000000001,['Liquid Mind'],0.16699999999999998,445520,0.11,0,5INLKzjb8a6SrwI3xik6DN,0.9690000000000001,0,0.0855,-23.029,1,Breathe in Me,40,2006-03-14,0.0499,112.601,0.0339,2006;
167666,12098,0.34600000000000003,['La Banda Gorda'],0.6940000000000001,261147,0.855,0,5aaM6KRamITPsyLlsMb80v,0.0027300000000000002,5,0.168,-6.0520000000000005,0,Traigo Fuego,42,2006-04-07,0.138,173.94400000000005,0.691,2006;
167667,12099,0.99,['Sibylle Baier'],0.59,151413,0.106,0,00epdG9ONPL8KkErbmKW8o,0.648,10,0.11,-17.245,1,Forget About,47,2006-01-01,0.0332,97.042,0.28,2006;
167668,12100,0.146,['Michael Bolton'],0.539,253987,0.5920000000000001,0,19us48grixRwQkw1oRCFbp,0.0,10,0.15,-7.1979999999999995,1,How Am I Supposed to Live Without You,54,2006-09-04,0.0269,140.53799999999998,0.177,2006;
"167669,12101,0.537,""['Ginuwine', 'R.L.', 'Tyrese', 'Case']"",0.662,389880,0.536,0,5FdmujV6PtMOHa23FoH67Z,0.0,0,0.0942,-7.6789999999999985,1,The Best Man I Can Be,39,2006,0.0689,111.845,0.302,2006";
167670,12102,0.946,['Bing Crosby'],0.272,240240,0.151,0,4iz7dS7VphH8E4idqqN7xK,0.00011899999999999999,5,0.0816,-17.791,1,The Littlest Angel - Remastered 2006,44,2006-01-01,0.0423,76.97,0.295,2006;
167671,12103,0.9940000000000001,['Ludovico Einaudi'],0.174,278933,0.17800000000000002,0,4yLSpYlcO0jPPLTa3nW8zN,0.861,1,0.0737,-18.717,0,Fly,60,2006-10-23,0.0362,167.972,0.0347,2006;
167672,12104,0.0593,['New Ridaz'],0.685,266720,0.612,0,2O7k3N4pJWkQAy356KHovG,0.0,8,0.0641,-5.189,1,Special Girl,39,2006-10-10,0.0434,75.025,0.6940000000000001,2006;
167673,12105,0.019,['The Zutons'],0.342,236267,0.873,0,5wswaHYtytE9CZFncBwWPF,2.2e-05,5,0.16399999999999998,-3.1519999999999997,0,Valerie,40,2006-04-17,0.0414,168.74,0.85,2006;
167674,12106,0.7759999999999999,['Elizabeth Mitchell'],0.843,144387,0.153,0,5nQ9w1NpLQb75MthKUB2ty,0.0,11,0.293,-18.599,0,Little Liza Jane,41,2006-08-29,0.23199999999999998,105.00399999999999,0.701,2006;
167675,12107,0.588,['Kenny Vance and the Planotones'],0.715,153480,0.439,0,00Y89Ir6nXEQdKQb3GLjet,0.0,5,0.0826,-8.904,1,Sh Boom (Life Could Be A Dream),42,2006-03-05,0.037000000000000005,130.481,0.8859999999999999,2006;
"167676,12108,0.0981,""['Yung Joc', 'Marques Houston']"",0.6859999999999999,267627,0.603,1,5ehwXxbiFNYwlmntoKom7h,0.0,6,0.102,-6.112,1,1st Time (feat. Marques Houston),40,2006-06-06,0.20199999999999999,133.034,0.778,2006";
167677,12109,0.0545,['Audioslave'],0.475,265973,0.8140000000000001,0,0azJGZcBmcLKYpHBpFEdm6,0.00011100000000000001,2,0.207,-3.772,0,Wide Awake,49,2006-08-29,0.0369,98.164,0.282,2006;
167678,12110,0.19699999999999998,['Marc Anthony'],0.603,305427,0.624,0,1UhC65P18YWD02sW0GiyMl,0.0,4,0.0992,-6.982,0,Ahora Quien,53,2006-06-30,0.0305,130.004,0.33399999999999996,2006;
167679,12111,0.8759999999999999,['Esbjörn Svensson Trio'],0.517,267173,0.0917,0,72PqmnVj86bfTnkFiQ9Mx9,0.629,0,0.10800000000000001,-18.395,1,Where We Used To Live,52,2006-09-22,0.0336,95.068,0.0836,2006;
167680,12112,0.515,['Jack Johnson'],0.93,165013,0.4270000000000001,0,0CfjYjURpMhOP0WCcRTxia,1.58e-06,0,0.657,-7.1720000000000015,1,The Sharing Song,40,2006,0.0885,98.99700000000001,0.534,2006;
167681,12113,0.0525,['Darryl Worley'],0.524,327093,0.7390000000000001,0,0IloOLqyP3llm5F4c4LmX7,0.000101,7,0.0629,-6.202999999999999,1,I Just Came Back (From A War),40,2006,0.0303,98.03399999999999,0.27,2006;
"167682,12114,0.113,""['Three 6 Mafia', 'Project Pat']"",0.8079999999999999,182467,0.741,1,0VLzsKvDxmQB5FfeKHDOJQ,0.0,7,0.0815,-4.76,1,Roll With It (feat. Project Pat) - Explicit Album Version,39,2006-06-20,0.0535,80.00399999999998,0.418,2006";
167683,12115,0.132,['Brazeros Musical De Durango'],0.682,181227,0.856,0,1VyvSOCfQlZ21hBugn10om,0.000206,0,0.528,-3.5989999999999998,1,La Loquera,42,2006-01-01,0.10300000000000001,74.933,0.934,2006;
167684,12116,0.0165,['Simplified'],0.703,227413,0.568,0,3yUNzNzL9xQopn36r5SAQf,0.0009050000000000001,6,0.303,-9.794,0,Sugar Tree,39,2006-10-10,0.0394,124.946,0.449,2006;
167685,12117,0.16899999999999998,['Valentín Elizalde'],0.765,179000,0.455,0,4I2uRBguWbYidzYUdTjKxZ,0.0,5,0.157,-10.33,1,La Playa,49,2006-01-01,0.163,111.23200000000001,0.85,2006;
167686,12118,3.2299999999999986e-05,['As Blood Runs Black'],0.429,239133,0.9940000000000001,1,0DHvuKlffQaUuSX05a0Qhm,0.392,0,0.0959,-1.208,1,My Fears Have Become Phobias,43,2006-06-05,0.18100000000000002,116.277,0.28600000000000003,2006;
167687,12119,0.48100000000000004,['Shing02'],0.847,274733,0.529,0,2Tt0lBrZ7g8kmtkSwjD6yP,0.0034799999999999996,5,0.0952,-5.3210000000000015,0,Luv (sic) pt2,45,2006-10-23,0.175,92.685,0.797,2006;
167688,12120,0.552,['La Numero 1 Banda Jerez De Marco A. Flores'],0.8290000000000001,168613,0.879,0,5iyaVyi8Cx98S8WS8TbuOT,0.0129,5,0.0478,-6.989,1,El Polvorete,45,2006-01-01,0.0409,109.432,0.98,2006;
"167689,12121,0.32,""['Bonobo', 'Bajka']"",0.601,229520,0.5579999999999999,0,1mRTSIs40qa2L7omBzQd1u,0.375,4,0.0732,-8.353,0,Days To Come,49,2006-10-02,0.0441,92.948,0.41600000000000004,2006";
167690,12122,0.51,['Wisin & Yandel'],0.792,232493,0.816,0,2cOLPCuhMrTzrErYHwVFAj,0.0,3,0.35600000000000004,-4.751,1,Pegao,55,2006-01-01,0.255,96.038,0.809,2006;
167691,12123,0.0412,['Prodigy'],0.8059999999999999,186880,0.54,1,3qPnnxoxhpUpqoAz7mA1tJ,0.0,10,0.245,-6.433,0,Keep It Thoro,38,2006-10-31,0.311,88.887,0.7929999999999999,2006;
167692,12124,0.0411,['Evanescence'],0.505,262733,0.835,0,7uCzFZHGoVPlINC4fR24gV,1.11e-05,9,0.0914,-5.52,0,Snow White Queen,45,2006-01-01,0.0737,132.004,0.267,2006;
167693,12125,0.00406,['Sublime'],0.737,258800,0.45,0,27QkA1rKiJ4Lzs0vNe3AqR,0.0239,4,0.10800000000000001,-7.754,0,Legalize It - Rarities Version,41,2006-11-14,0.0442,81.082,0.515,2006;
"167694,12126,0.738,""['Boney James', 'George Duke']"",0.562,239453,0.765,0,3lAEcWkOJQMx4jzFToxvQq,0.8909999999999999,0,0.10800000000000001,-6.0310000000000015,1,The Total Experience,41,2006-01-01,0.0372,99.98700000000001,0.518,2006";
167695,12127,0.725,['The Format'],0.46,251160,0.332,0,5Oq4KDHCqCpbo2E8PBqTAA,0.0,0,0.102,-8.06,1,Dog Problems,40,2006-07-11,0.0403,121.93700000000001,0.299,2006;
167696,12128,0.7709999999999999,['Bing Crosby'],0.396,172849,0.21100000000000002,0,7wIfv25mrMojTGq0YVJbqM,0.00472,5,0.0835,-15.787,1,Pat-A-Pan/While Shepherds Watched Their Flocks By Night - Medley / Remastered 2006,43,2006-01-01,0.0394,92.14,0.233,2006;
167697,12129,0.0888,['Regina Spektor'],0.5379999999999999,201840,0.695,0,3x8VM1G75erEHyrlrgwLme,0.0469,5,0.0619,-4.923,1,Better,47,2006-06-13,0.0256,105.071,0.376,2006;
167698,12130,0.009040000000000001,['Pepper'],0.69,170333,0.7929999999999999,0,79bCYp9aWLSsgiBCKzkqxw,0.00021899999999999998,9,0.0968,-5.439,1,Nice Time,39,2006-10-03,0.0284,143.68,0.825,2006;
167699,12131,0.18100000000000002,['Rick James'],0.726,232627,0.698,0,0wYo8gcZCREyPoWOv0FzCX,1.04e-06,9,0.22699999999999998,-9.761000000000001,1,Bustin' Out (On Funk),43,2006-03-14,0.109,102.955,0.882,2006;
167700,12132,0.135,['OutKast'],0.772,204160,0.861,0,3tkbjyAmQnGsD52Rn8TCX8,0.000742,7,0.064,-2.3890000000000002,1,Idlewild Blue (Don'tchu Worry 'Bout Me),43,2006-08-22,0.0898,133.918,0.424,2006;
167701,12133,0.000339,['Rob Zombie'],0.41700000000000004,253747,0.9640000000000001,0,1TWYm9bNuRT8m8IrSmSDfN,0.0026,5,0.47700000000000004,-3.638,1,Lords Of Salem,42,2006-01-01,0.0695,142.282,0.305,2006;
"167702,12134,0.305,""['RBD', 'Anahí', 'Dulce María', 'Maite Perroni', 'Christian Chávez', 'Christopher von Uckermann', 'Alfonso Herrera']"",0.634,280440,0.703,0,2EnlBJQ6ZcndUmsI8ZrJjI,1.7e-06,1,0.11199999999999999,-4.462,1,Tu Amor,53,2006-01-01,0.0315,88.00399999999998,0.584,2006";
167703,12135,0.006540000000000001,['Freddie Mercury'],0.58,219093,0.607,0,6EF9h8oMckapErRYmLmmDT,1.17e-05,8,0.39,-9.908999999999999,1,I Was Born To Love You,40,2006-09-04,0.0346,139.446,0.375,2006;
"167704,12136,0.7140000000000001,""[""""Los Yonic's""""]"",0.589,208000,0.38299999999999995,0,6MVqYZIJnihRsAPb58xia6,0.0,5,0.11699999999999999,-12.442,1,Pétalo Y Espinas,45,2006-08-29,0.0295,106.375,0.529,2006";
167705,12137,0.0275,['Jeezy'],0.546,226973,0.84,1,6U7PVvisU5dLTHEac3MkMz,0.0,1,0.0534,-5.99,1,Still On It,39,2006-01-01,0.312,160.908,0.395,2006;
167706,12138,0.00417,['Daft Punk'],0.934,241467,0.76,0,0TxMRiAvI1s0L821BJJWzx,0.9059999999999999,7,0.0656,-5.5489999999999995,1,Around the World - Radio Edit [Radio Edit],51,2006-03-31,0.14800000000000002,121.302,0.8640000000000001,2006;
167707,12139,0.00255,['Flyleaf'],0.318,290867,0.8,0,1oc4lB36kCRzLYLqsjhieZ,0.0,2,0.195,-5.691,1,So I Thought,39,2006-01-01,0.0472,174.051,0.222,2006;
167708,12140,0.742,['Keith & Kristyn Getty'],0.418,329720,0.303,0,0BaI66HnzOMf3Kk7femx8m,3.77e-06,10,0.136,-9.856,1,The Power Of The Cross,44,2006-01-01,0.0294,113.333,0.19399999999999998,2006;
"167709,12141,0.706,""['Sergio Vega """"El Shaka""""']"",0.623,181507,0.525,0,5nQusPyVdSNdpBJdX5uSq4,0.0,0,0.0667,-4.65,1,Necesito Dueña - Ranchera Version,51,2006-09-26,0.0723,175.94299999999996,0.9540000000000001,2006";
"167710,12142,0.414,""['John Gallagher, Jr.', 'Lauren Pritchard']"",0.45399999999999996,305227,0.4,0,7CI13M6vH62afG5OsdeFOz,0.0,5,0.0966,-8.549,1,Don't Do Sadness/Blue Wind - Original Broadway Cast Recording/2006,42,2006-01-01,0.0647,132.062,0.261,2006";
167711,12143,0.000362,['Deftones'],0.47,317707,0.8590000000000001,0,06RKqktximm0kH8NVvxTyN,0.0069099999999999995,2,0.142,-3.6630000000000003,1,Cherry Waves,44,2006-10-30,0.0537,124.01,0.17,2006;
167712,12144,0.517,['The Itchyworms'],0.539,364107,0.693,0,6mQzZ2aRnKSNgckAehBgwD,4.59e-06,7,0.11199999999999999,-3.967,1,Beer,58,2006,0.0265,84.954,0.47200000000000003,2006;
167713,12145,0.596,['Michael Wong'],0.601,263353,0.38,0,2PXhHrVL1HkKk4fto9D8zE,0.0,0,0.0852,-8.772,1,第一次,52,2006-09-15,0.0259,104.738,0.249,2006;
167714,12146,0.0671,['Staind'],0.395,363640,0.484,0,5xrX0Z8wq2uMpAORpil2Ag,0.395,6,0.9109999999999999,-7.697999999999999,1,Comfortably Numb - Acoustic Live,43,2006-11-14,0.0318,114.935,0.10099999999999999,2006;
167715,12147,0.081,['Dem Franchize Boyz'],0.7390000000000001,323960,0.603,1,4o568kdkDntTDuQTJfMIxa,0.0,2,0.0833,-7.7879999999999985,1,Ridin' Rims,41,2006-01-01,0.0784,158.873,0.496,2006;
167716,12148,0.929,['The Hush Sound'],0.514,207933,0.204,0,45p4A7SuCPiBvQAPF0mLKP,0.44799999999999995,6,0.0892,-13.366,0,You Are the Moon,39,2006-06-05,0.0309,103.13600000000001,0.0721,2006;
167717,12149,0.98,['Steven Sharp Nelson'],0.145,492547,0.12300000000000001,0,26mv7c5urNef5nPsSnavq3,0.932,1,0.084,-18.949,1,Clair De Lune,43,2006-01-01,0.040999999999999995,61.782,0.0379,2006;
167718,12150,0.000101,['Killswitch Engage'],0.3,199693,0.97,0,2A1cj9MUHz2ClwOY4hSPmT,0.039,10,0.11800000000000001,-2.226,0,Still Beats Your Name,43,2006-01-21,0.0689,112.60600000000001,0.25,2006;
167719,12151,0.9520000000000001,['Madeleine Peyroux'],0.503,251000,0.124,0,5ohgxuTz8npyF7kPf88LHO,0.0415,10,0.158,-16.659000000000002,1,La Javanaise,40,2006-09-12,0.0342,107.79899999999999,0.166,2006;
"167720,12152,0.355,['Luis Miguel'],0.508,154653,0.843,0,683fOEDnFrDuFM9oMpuEhK,0.0,7,0.156,-3.52,0,""Navidad, Navidad"",57,2006-11-06,0.155,173.058,0.748,2006";
167721,12153,0.8109999999999999,['John Legend'],0.37,301800,0.313,0,6sMUytnb1ZwIZxO4tDqx5B,0.0,5,0.113,-10.357000000000001,0,Again,44,2006-10-24,0.0754,172.61599999999999,0.157,2006;
"167722,12154,0.5329999999999999,""['Lea Michele', 'Lilli Cooper', 'Lauren Pritchard', 'Phoebe Strole', 'Remy Zaken']"",0.466,75773,0.505,0,0Dz8Q8SiWvrmV44IGhxO2m,0.0,4,0.35100000000000003,-5.1960000000000015,0,Mama Who Bore Me (Reprise) - Original Broadway Cast Recording/2006,42,2006-01-01,0.0413,102.65899999999999,0.551,2006";
167723,12155,0.0159,['Muse'],0.226,301386,0.8079999999999999,0,2zmR3FG7iOGDAdwrVPzdg9,0.0287,0,0.184,-5.608,1,Invincible,50,2006-06-19,0.0433,92.59100000000001,0.19,2006;
167724,12156,0.000662,['The Red Jumpsuit Apparatus'],0.3720000000000001,177947,0.856,0,2pOnVLhguZdF7Fapwh58HP,0.0,2,0.192,-2.931,0,Waiting,43,2006-01-01,0.0404,166.892,0.649,2006;
167725,12157,0.00386,['+44'],0.503,224587,0.657,0,64ojb7llTMzvdkHdbIpq3y,9.6e-06,2,0.105,-7.6670000000000025,1,Make You Smile,41,2006-01-01,0.0378,169.00099999999995,0.152,2006;
167726,12158,4.2499999999999996e-05,['Killswitch Engage'],0.38799999999999996,188733,0.9890000000000001,0,5PU6F7feSaAPhvSv4GbQLP,0.4370000000000001,5,0.408,-2.475,0,Unbroken,43,2006-01-21,0.0659,110.139,0.311,2006;
167727,12159,0.158,['Hank Williams III'],0.387,225107,0.52,0,6CNWBhxQaliNFQnMXXaoRs,5.78e-06,4,0.0829,-7.065,0,D Ray White,41,2006-02-28,0.0299,125.859,0.6629999999999999,2006;
167728,12160,0.00439,['Volován'],0.5820000000000001,237760,0.9620000000000001,0,7on4qNO1Iu5EX61mD80Cgv,4.28e-05,10,0.313,-2.906,1,Monitor,61,2006-01-01,0.0392,126.00299999999999,0.379,2006;
"167729,12161,0.155,""['Morgan Heritage', 'Capleton', 'L.M.S', 'Jah Cure', 'Ras Shiloh', 'Bushman']"",0.638,357214,0.415,0,6vteTQH9VwU9R9Ssyt9x5n,0.0,10,0.141,-13.1,0,Mount Zion Medley,50,2006-11-07,0.36200000000000004,137.55100000000002,0.812,2006";
"167730,12162,0.6559999999999999,""['Brian Johnson', 'Jonathan B. Wright', 'Gideon Glick', 'Skylar Astin', 'John Gallagher, Jr.', 'Jonathan Groff', 'Lea Michele', 'Lilli Cooper', 'Lauren Pritchard', 'Phoebe Strole', 'Remy Zaken']"",0.4970000000000001,271013,0.32799999999999996,0,1XoMpd52aFYHjcANbRWOcg,0.0,2,0.14400000000000002,-9.804,1,Touch Me - Original Broadway Cast Recording/2006,42,2006-01-01,0.0278,129.91,0.138,2006";
167731,12163,0.156,['Red Hot Chili Peppers'],0.6459999999999999,215400,0.867,0,3Or10XF8LCimAlD8k4TmCn,7.41e-05,4,0.42100000000000004,-4.815,0,We Believe,47,2006-05-09,0.0586,97.61399999999999,0.585,2006;
"167732,12164,0.8859999999999999,""[""""Plain White T's""""]"",0.512,232293,0.369,0,52mdL9k7mOCbKfL54Bw8Tq,0.000128,2,0.11800000000000001,-11.22,1,Hey There Delilah,43,2006-01-01,0.0308,103.979,0.324,2006";
167733,12165,0.000346,['The All-American Rejects'],0.465,193653,0.9540000000000001,0,3GH73cL5V68U0mMXOTnqF3,5.93e-06,10,0.573,-4.251,1,Dirty Little Secret,44,2006-01-01,0.044000000000000004,143.85399999999996,0.457,2006;
167734,12166,0.000103,['Ratatat'],0.602,327787,0.652,0,4UiLR6XySIF6ocpJgDKBjv,0.7140000000000001,0,0.15,-9.836,1,Gettysburg,44,2006-08-22,0.031,139.953,0.632,2006;
167735,12167,0.000102,['Killswitch Engage'],0.442,243213,0.971,0,050DHpB2u2E8i9JL6syLaS,0.0087,8,0.439,-2.28,1,For You,43,2006-01-21,0.0592,182.11900000000003,0.525,2006;
167736,12168,0.00257,['The Flaming Lips'],0.636,232520,0.887,0,2mlIzqDE7RaMaMx1UPdsXL,5.18e-05,4,0.293,-4.354,1,The Yeah Yeah Yeah Song,44,2006-04-03,0.0475,107.984,0.35,2006;
167737,12169,0.00433,['Tony Matterhorn'],0.611,224880,0.498,0,0vPBj8SXXsIdBwz4FIzcT8,0.0,4,0.0558,-12.286,0,Goodas Mi Back Mi Back,46,2006-11-14,0.45,94.848,0.736,2006;
167738,12170,3.8799999999999994e-05,['+44'],0.36200000000000004,237533,0.9890000000000001,1,1g5CHtsDQl7KVWaUiAwat0,0.0,9,0.0616,-2.377,0,Lycanthrope,40,2006-01-01,0.10800000000000001,168.06099999999995,0.38,2006;
167739,12171,0.0261,['JAY-Z'],0.431,223120,0.9570000000000001,1,1SlPhbS52PbNqqVCqGU12I,0.0,10,0.261,-0.982,0,Show Me What You Got,39,2006-11-21,0.26,105.46799999999999,0.419,2006;
167740,12172,0.0302,['Evans Blue'],0.305,227227,0.9620000000000001,0,527wk6N2gIvnfNjpeKfkfb,0.0,6,0.281,-5.2,1,Beg,40,2006-01-01,0.363,192.06799999999998,0.375,2006;
167741,12173,0.113,['Los Rieleros Del Norte'],0.552,174333,0.8270000000000001,0,3Gx0D7Qs5oJO5jaA6Rs9lp,0.0,3,0.0782,-1.26,1,Dime Quién Es,42,2006-01-01,0.0378,106.95100000000001,0.8079999999999999,2006;
"167742,12174,0.0591,['Leo Dan'],0.38,202200,0.5579999999999999,0,4RVUw6uwxQGsbLBKAWNiHL,0.0302,2,0.0702,-6.517,1,""Tú Llegaste, Cuando Menos Te Esperaba"",54,2006,0.0279,81.524,0.562,2006";
167743,12175,0.0383,['The Killers'],0.446,248333,0.27899999999999997,0,5Te9vMyYTCDaSwOBlNu37N,0.0,7,0.11699999999999999,-8.396,0,My List,46,2006-09-27,0.0343,123.73700000000001,0.159,2006;
